时间,小区名称,小区上行平均激活用户数,小区下行平均激活用户数,下行平均使用的PRB个数,上行平均使用的PRB个数
2024/8/18 12:00,9279,3.2228,5.1667,48.2159,17.2543
2024/8/18 13:00,9279,3.0485,4.4702,49.1298,19.0428
2024/8/18 14:00,9279,2.1876,5.8295,49.4574,14.5161
2024/8/18 15:00,9279,1.9546,3.7321,34.9171,14.2161
2024/8/18 16:00,9279,1.0959,2.1766,23.2784,10.5587
2024/8/18 17:00,9279,1.0303,2.4864,23.8590,12.7717
2024/8/18 18:00,9279,0.8609,1.9986,17.3344,11.8125
2024/8/18 19:00,9279,0.8791,1.9686,18.2998,11.1734
2024/8/18 20:00,9279,0.9903,2.2781,17.1819,12.1094
2024/8/18 21:00,9279,1.5242,3.8717,36.0084,14.1621
2024/8/18 22:00,9279,2.5886,5.4758,37.2155,16.6268
2024/8/18 23:00,9279,2.5356,4.4405,33.3444,15.9729
2024/8/3 0:00,9281,0.6792,0.9651,16.3698,9.9780
2024/8/3 1:00,9281,1.4040,3.6179,26.0463,12.7314
2024/8/3 2:00,9281,1.7477,3.1582,24.4719,14.8711
2024/8/3 3:00,9281,1.2376,2.8192,24.9063,12.0407
2024/8/3 4:00,9281,0.8756,2.3778,24.2311,10.1870
2024/8/3 5:00,9281,1.4794,2.6570,21.9794,11.4721
2024/8/3 6:00,9281,1.4212,3.5046,24.8262,12.0679
2024/8/3 7:00,9281,1.2599,3.1311,25.7316,14.5937
2024/8/3 8:00,9281,1.4476,4.1580,24.6876,12.3805
2024/8/3 9:00,9281,1.3202,3.0842,19.5450,11.2644
2024/8/3 10:00,9281,1.7665,4.2166,20.7411,14.6343
2024/8/3 11:00,9281,0.5396,1.4202,13.8525,9.5304
2024/8/3 12:00,9281,1.4788,3.2411,17.6979,13.2014
2024/8/3 13:00,9281,1.5421,3.1345,26.3425,12.2988
2024/8/3 14:00,9281,0.9647,2.3357,20.4785,12.8798
2024/8/3 15:00,9281,0.8004,2.4481,16.3988,10.8221
2024/8/3 16:00,9281,0.3826,1.6978,11.8131,8.4875
2024/8/3 17:00,9281,0.5145,1.0174,12.8660,9.4620
2024/8/3 18:00,9281,0.3848,0.9389,7.9352,8.3179
2024/8/3 19:00,9281,0.3558,0.5579,8.8664,8.2625
2024/8/3 20:00,9281,0.2743,1.0372,8.4322,9.1568
2024/8/3 21:00,9281,0.5965,1.6648,11.9979,10.2236
2024/8/3 22:00,9281,1.0961,2.6952,15.4116,11.2760
2024/8/3 23:00,9281,1.4905,3.2180,16.6019,13.1297
2024/8/18 0:00,9281,0.6569,0.9594,7.0623,7.0057
2024/8/18 1:00,9281,1.6414,3.2058,23.6556,12.3633
2024/8/18 2:00,9281,1.4173,3.1624,30.0377,14.8926
2024/8/18 3:00,9281,0.8160,3.7275,22.5187,11.9990
2024/8/18 4:00,9281,0.5338,1.9170,24.6962,9.7174
2024/8/18 5:00,9281,1.9279,2.6263,20.9946,11.5013
2024/8/18 6:00,9281,0.7002,2.3258,21.0180,10.5067
2024/8/18 7:00,9281,0.5412,2.8859,28.5267,14.6642
2024/8/18 8:00,9281,1.0568,3.8294,20.2333,13.7061
2024/8/18 9:00,9281,1.2603,1.6350,18.2488,9.1232
2024/8/18 10:00,9281,0.6216,2.5070,14.5364,14.8419
2024/8/18 11:00,9281,0.2825,0.5744,9.9762,9.5148
2024/8/18 12:00,9281,0.4443,2.2937,11.8482,10.3582
2024/8/18 13:00,9281,1.4999,1.0168,16.7541,11.0462
2024/8/18 14:00,9281,0.7384,1.7409,14.7206,12.2920
2024/8/18 15:00,9281,0.3798,1.3753,14.7957,10.7166
2024/8/18 16:00,9281,0.2031,0.8985,13.1409,8.5320
2024/8/18 17:00,9281,0.1739,0.5140,9.3579,8.9691
2024/8/18 18:00,9281,0.2100,0.4117,6.7149,8.4757
2024/8/18 19:00,9281,0.2479,0.3431,7.3468,8.3023
2024/8/18 20:00,9281,0.0724,0.7337,5.8334,8.7583
2024/8/18 21:00,9281,0.3984,1.0774,11.2564,9.0280
2024/8/18 22:00,9281,0.9598,2.4248,16.0104,10.5797
2024/8/18 23:00,9281,1.1197,2.7483,24.6110,12.3708
2024/8/3 0:00,9306,1.2165,2.7306,26.9010,12.3041
2024/8/3 1:00,9306,1.3808,3.9368,32.7420,14.1036
2024/8/3 2:00,9306,1.8384,2.8768,20.8479,14.6473
2024/8/3 3:00,9306,1.7554,2.9855,26.6336,14.5533
2024/8/3 4:00,9306,1.2422,2.9589,31.7385,12.4832
2024/8/3 5:00,9306,1.3584,2.8510,23.9931,13.5768
2024/8/3 6:00,9306,1.3003,3.1358,34.6514,13.3203
2024/8/3 7:00,9306,1.4648,2.7631,30.4162,14.4711
2024/8/3 8:00,9306,1.7787,5.1408,29.0031,14.7350
2024/8/3 9:00,9306,2.6560,5.1234,32.6925,14.5965
2024/8/3 10:00,9306,2.8596,4.6594,26.9358,18.3071
2024/8/3 11:00,9306,0.8101,1.6791,18.8770,10.7438
2024/8/3 12:00,9306,3.0386,4.5118,35.8198,14.9736
2024/8/3 13:00,9306,2.2670,4.7133,32.3417,17.8916
2024/8/3 14:00,9306,2.3439,3.9901,36.3279,15.0784
2024/8/3 15:00,9306,1.6097,3.5557,34.7224,14.2455
2024/8/3 16:00,9306,1.0161,2.3593,20.8963,11.0886
2024/8/3 17:00,9306,1.0035,2.0182,22.5232,11.9820
2024/8/3 18:00,9306,0.7899,1.4796,13.9406,10.3968
2024/8/3 19:00,9306,0.7015,1.3131,13.7099,10.5367
2024/8/3 20:00,9306,0.5466,1.4487,11.0243,10.1606
2024/8/3 21:00,9306,0.9832,2.4097,19.2244,11.1086
2024/8/3 22:00,9306,1.2595,3.2183,22.8242,13.3444
2024/8/3 23:00,9306,1.8105,3.2000,19.2629,12.1856
2024/8/18 0:00,9306,0.8680,1.2759,14.3848,9.4009
2024/8/18 1:00,9306,1.7044,3.9130,30.8973,13.0229
2024/8/18 2:00,9306,1.8865,3.5026,32.6334,14.8425
2024/8/18 3:00,9306,1.5345,4.1414,28.1631,13.5715
2024/8/18 4:00,9306,1.1125,3.2229,29.6999,10.5224
2024/8/18 5:00,9306,1.7665,3.2787,27.2375,12.0787
2024/8/18 6:00,9306,1.2381,3.4627,29.2812,11.8446
2024/8/18 7:00,9306,1.1336,3.9345,28.1833,14.4745
2024/8/18 8:00,9306,1.5718,4.2491,28.1737,14.2843
2024/8/18 9:00,9306,1.8604,3.4220,24.2542,10.8841
2024/8/18 10:00,9306,1.6551,3.7461,17.9554,14.9244
2024/8/18 11:00,9306,0.4687,1.3327,12.7330,9.6463
2024/8/18 12:00,9306,1.2707,3.1447,17.4143,12.8945
2024/8/18 13:00,9306,1.7739,2.6001,23.6707,12.7767
2024/8/18 14:00,9306,1.2892,2.2547,19.9297,12.7683
2024/8/18 15:00,9306,0.8675,2.7311,18.4065,11.2300
2024/8/18 16:00,9306,0.4110,1.4872,13.6702,8.5513
2024/8/18 17:00,9306,0.4136,1.0328,12.4777,9.4972
2024/8/18 18:00,9306,0.3483,0.7519,8.0260,8.8879
2024/8/18 19:00,9306,0.3647,0.5660,7.9671,8.4874
2024/8/18 20:00,9306,0.2490,1.0590,7.6504,9.0654
2024/8/18 21:00,9306,0.6361,1.5933,14.7500,10.1224
2024/8/18 22:00,9306,1.2604,2.8911,21.0110,11.7529
2024/8/18 23:00,9306,1.5335,3.5779,23.8105,13.5119
2024/8/3 0:00,9310,0.1742,0.4364,5.8207,7.2529
2024/8/3 1:00,9310,0.7319,1.2948,9.3404,9.2600
2024/8/3 2:00,9310,0.6979,0.9182,12.2497,10.5633
2024/8/3 3:00,9310,0.3462,1.4492,9.7941,8.3516
2024/8/3 4:00,9310,0.2015,0.3442,10.6153,8.1151
2024/8/3 5:00,9310,0.9116,0.7612,11.9727,8.8202
2024/8/3 6:00,9310,0.6214,1.2957,12.3301,9.0853
2024/8/3 7:00,9310,0.2996,1.4164,13.7802,10.6145
2024/8/3 8:00,9310,0.2053,1.6882,12.8905,8.4718
2024/8/3 9:00,9310,0.2747,0.7504,7.7409,7.5616
2024/8/3 10:00,9310,0.2484,1.3887,8.4844,10.4371
2024/8/3 11:00,9310,0.2429,0.6138,8.4013,8.3454
2024/8/3 12:00,9310,0.3761,0.8579,6.4563,8.4276
2024/8/3 13:00,9310,0.6099,1.0770,12.2066,8.3104
2024/8/3 14:00,9310,0.2433,0.4131,9.4728,10.1575
2024/8/3 15:00,9310,0.2550,0.7636,8.9501,8.7404
2024/8/3 16:00,9310,0.0628,0.4426,6.0913,7.4879
2024/8/3 17:00,9310,0.0381,0.0579,7.2363,7.3517
2024/8/3 18:00,9310,0.0263,0.1222,4.6628,7.4125
2024/8/3 19:00,9310,0.1003,0.0723,5.1216,7.3501
2024/8/3 20:00,9310,0.0000,0.3126,5.2255,7.5043
2024/8/3 21:00,9310,0.2202,0.4765,4.7110,7.9310
2024/8/3 22:00,9310,0.3382,0.6403,8.4348,8.6337
2024/8/3 23:00,9310,0.6955,1.1954,11.3318,9.9050
2024/8/18 0:00,9310,0.5061,0.6757,0.0000,5.4622
2024/8/18 1:00,9310,1.4969,2.5645,13.6524,11.1861
2024/8/18 2:00,9310,1.0049,2.3342,27.5859,13.2736
2024/8/18 3:00,9310,0.4282,2.9429,7.3443,9.0197
2024/8/18 4:00,9310,0.0000,0.5824,14.8062,7.3437
2024/8/18 5:00,9310,2.0484,1.9936,16.0385,10.1793
2024/8/18 6:00,9310,0.6241,1.8020,13.7959,8.7819
2024/8/18 7:00,9310,0.1707,2.6672,25.5006,13.4898
2024/8/18 8:00,9310,0.3451,3.0260,15.8339,10.7234
2024/8/18 9:00,9310,0.7625,0.4573,7.5382,5.7714
2024/8/18 10:00,9310,0.0000,2.0238,8.8007,14.2411
2024/8/18 11:00,9310,0.1360,0.1870,3.3584,8.7022
2024/8/18 12:00,9310,0.0000,1.3529,2.0397,8.7856
2024/8/18 13:00,9310,1.4024,0.5480,11.7997,8.2149
2024/8/18 14:00,9310,0.3360,0.7974,5.2294,10.9100
2024/8/18 15:00,9310,0.1603,0.5913,7.3390,10.5592
2024/8/18 16:00,9310,0.0000,0.2782,8.8478,7.1735
2024/8/18 17:00,9310,0.0000,0.0000,3.0955,7.1092
2024/8/18 18:00,9310,0.0000,0.0000,2.5470,7.7914
2024/8/18 19:00,9310,0.1849,0.0377,4.6930,7.1285
2024/8/18 20:00,9310,0.0000,0.6024,4.7975,8.1803
2024/8/18 21:00,9310,0.2720,0.6300,5.9377,8.8918
2024/8/18 22:00,9310,0.7651,1.7222,11.8023,9.5760
2024/8/18 23:00,9310,0.9916,1.8232,22.2524,12.3657
2024/8/3 0:00,9323,1.5897,3.7074,41.7696,13.1021
2024/8/3 1:00,9323,2.1054,4.7119,34.1180,14.8203
2024/8/3 2:00,9323,1.3921,4.4664,32.6796,13.1019
2024/8/3 3:00,9323,1.9570,3.5921,31.9552,14.4009
2024/8/3 4:00,9323,1.7670,3.8266,33.3003,12.7796
2024/8/3 5:00,9323,1.7268,3.7146,26.2218,14.0635
2024/8/3 6:00,9323,1.6994,3.5739,25.9973,13.8704
2024/8/3 7:00,9323,1.6816,3.9884,27.3727,12.9757
2024/8/3 8:00,9323,1.6347,3.5099,27.8781,17.1645
2024/8/3 9:00,9323,2.7957,5.3991,37.1547,14.8571
2024/8/3 10:00,9323,2.5088,4.2184,33.0554,17.7424
2024/8/3 11:00,9323,1.1487,3.5422,29.8751,14.6180
2024/8/3 12:00,9323,1.9876,4.9401,45.0084,17.5937
2024/8/3 13:00,9323,2.1459,3.9823,43.8541,19.3803
2024/8/3 14:00,9323,2.1116,4.9832,46.1224,18.3274
2024/8/3 15:00,9323,2.0258,4.9295,43.1434,14.8528
2024/8/3 16:00,9323,1.4910,3.9910,31.2802,14.6460
2024/8/3 17:00,9323,1.4293,3.5436,27.7015,14.3964
2024/8/3 18:00,9323,1.4419,3.5092,24.0466,12.4464
2024/8/3 19:00,9323,1.0034,2.3392,18.8056,11.5957
2024/8/3 20:00,9323,0.8805,2.2452,16.3712,11.8601
2024/8/3 21:00,9323,1.4220,3.3125,28.7219,13.9965
2024/8/3 22:00,9323,1.8178,4.2250,30.9339,16.1300
2024/8/3 23:00,9323,1.9664,4.4648,21.8142,14.6970
2024/8/18 0:00,9323,1.6226,3.7453,41.4145,11.5449
2024/8/18 1:00,9323,2.8378,6.7539,42.9466,18.0695
2024/8/18 2:00,9323,1.7329,6.0562,36.4937,14.4815
2024/8/18 3:00,9323,2.4229,4.2567,38.7519,15.3357
2024/8/18 4:00,9323,1.6606,5.9309,39.9086,12.3263
2024/8/18 5:00,9323,2.2043,4.9153,27.3036,14.7622
2024/8/18 6:00,9323,1.8455,4.7109,28.4750,13.3262
2024/8/18 7:00,9323,2.2788,5.4506,35.4063,14.5464
2024/8/18 8:00,9323,2.5520,5.5323,27.0727,19.2507
2024/8/18 9:00,9323,3.2036,6.4795,40.2852,15.2003
2024/8/18 10:00,9323,2.6763,6.0109,32.4541,15.2101
2024/8/18 11:00,9323,1.0500,3.5437,29.1213,13.0728
2024/8/18 12:00,9323,2.1790,5.0666,49.2149,15.8586
2024/8/18 13:00,9323,2.8557,4.2145,45.5235,19.5732
2024/8/18 14:00,9323,2.2443,6.3452,42.7545,18.0507
2024/8/18 15:00,9323,2.0242,5.2573,41.4898,14.5027
2024/8/18 16:00,9323,1.4895,3.9088,30.5188,13.6829
2024/8/18 17:00,9323,1.5190,3.7983,28.6881,13.7288
2024/8/18 18:00,9323,1.4798,3.6914,24.3223,12.0930
2024/8/18 19:00,9323,1.1553,2.5674,20.9676,11.9835
2024/8/18 20:00,9323,1.1284,2.8553,18.4462,12.2508
2024/8/18 21:00,9323,1.5897,3.9642,34.6926,14.3407
2024/8/18 22:00,9323,2.4844,5.6145,38.6807,16.7341
2024/8/18 23:00,9323,2.5626,5.1511,29.7058,15.8811
2024/8/3 0:00,9326,0.7358,1.0038,13.3326,9.5328
2024/8/3 1:00,9326,1.5488,2.4863,25.5211,12.1159
2024/8/3 2:00,9326,1.4639,2.6296,20.0877,13.9431
2024/8/3 3:00,9326,1.0078,2.4243,26.2075,11.8245
2024/8/3 4:00,9326,0.6971,1.7959,27.4292,10.2850
2024/8/3 5:00,9326,1.1056,1.5879,21.2809,10.5870
2024/8/3 6:00,9326,0.9529,1.8873,27.7586,11.1389
2024/8/3 7:00,9326,0.9608,0.9851,23.6501,13.8654
2024/8/3 8:00,9326,1.2942,4.0486,26.2410,13.0760
2024/8/3 9:00,9326,1.1543,2.8159,18.0807,7.4062
2024/8/3 10:00,9326,1.4960,2.8527,12.3514,13.1948
2024/8/3 11:00,9326,0.3228,0.8087,15.5218,9.3266
2024/8/3 12:00,9326,0.9992,1.8797,15.1085,9.7217
2024/8/3 13:00,9326,1.2343,0.9256,21.5436,10.2292
2024/8/3 14:00,9326,0.5888,1.0007,19.4349,11.8072
2024/8/3 15:00,9326,0.3499,2.2100,12.7660,8.9051
2024/8/3 16:00,9326,0.2637,1.5961,9.6173,7.2790
2024/8/3 17:00,9326,0.3899,0.6316,16.3622,9.0719
2024/8/3 18:00,9326,0.2861,0.6346,9.1058,8.5030
2024/8/3 19:00,9326,0.3117,0.0394,8.1148,8.8044
2024/8/3 20:00,9326,0.1941,0.5580,5.7522,8.1408
2024/8/3 21:00,9326,0.3897,1.2887,13.4957,8.7609
2024/8/3 22:00,9326,0.9280,1.7553,20.5941,10.7460
2024/8/3 23:00,9326,0.9489,2.5138,16.6742,11.8312
2024/8/18 0:00,9326,0.5941,0.3673,9.5225,7.2762
2024/8/18 1:00,9326,1.3005,1.8722,23.7219,9.9233
2024/8/18 2:00,9326,1.3322,1.5173,28.8649,13.7873
2024/8/18 3:00,9326,0.8912,1.5814,17.7844,10.9881
2024/8/18 4:00,9326,0.5913,0.4900,23.7665,8.6910
2024/8/18 5:00,9326,1.2532,1.1805,22.5635,9.0861
2024/8/18 6:00,9326,0.2688,1.1175,23.4172,8.6551
2024/8/18 7:00,9326,0.4160,0.5342,26.4637,13.2411
2024/8/18 8:00,9326,0.5240,2.8682,23.4207,11.8913
2024/8/18 9:00,9326,0.9873,0.4387,20.4242,7.1891
2024/8/18 10:00,9326,0.7622,1.5718,11.3287,12.2868
2024/8/18 11:00,9326,0.1400,0.2494,11.4782,8.2341
2024/8/18 12:00,9326,0.0191,1.7666,9.3469,10.2204
2024/8/18 13:00,9326,1.8856,0.2234,16.4522,9.7387
2024/8/18 14:00,9326,0.4998,0.5543,14.6057,11.1693
2024/8/18 15:00,9326,0.1750,1.4949,14.8213,8.8247
2024/8/18 16:00,9326,0.0000,0.5407,13.8311,7.7621
2024/8/18 17:00,9326,0.1482,0.2517,11.6341,8.2929
2024/8/18 18:00,9326,0.0777,0.0086,6.6012,8.2505
2024/8/18 19:00,9326,0.2745,0.0000,6.3648,7.7135
2024/8/18 20:00,9326,0.0000,0.4674,5.8996,8.0908
2024/8/18 21:00,9326,0.3464,0.7828,11.8887,8.7295
2024/8/18 22:00,9326,0.6876,1.2970,18.1608,10.2378
2024/8/18 23:00,9326,0.8485,1.7741,25.6566,11.5445
2024/8/3 0:00,9340,0.2175,0.4601,5.0310,6.8487
2024/8/3 1:00,9340,0.3156,0.6757,7.8698,7.9872
2024/8/3 2:00,9340,0.4981,0.1753,11.2456,8.8115
2024/8/3 3:00,9340,0.4561,0.8730,1.3196,8.8936
2024/8/3 4:00,9340,0.1945,0.0597,7.4082,7.6118
2024/8/3 5:00,9340,0.3936,0.1558,8.7421,8.0556
2024/8/3 6:00,9340,0.1644,0.7677,11.5781,7.9857
2024/8/3 7:00,9340,0.0680,0.6991,10.2640,8.9700
2024/8/3 8:00,9340,0.0000,1.1301,9.6011,8.2177
2024/8/3 9:00,9340,0.5276,0.5296,7.7167,6.9228
2024/8/3 10:00,9340,0.2063,0.5465,2.7810,9.8249
2024/8/3 11:00,9340,0.1150,0.3167,6.2392,7.6499
2024/8/3 12:00,9340,0.1558,0.4730,5.3244,7.6257
2024/8/3 13:00,9340,0.7348,0.4614,6.8861,8.0391
2024/8/3 14:00,9340,0.4558,0.1292,6.8578,8.9239
2024/8/3 15:00,9340,0.2158,0.7158,9.9852,8.6937
2024/8/3 16:00,9340,0.0071,0.3194,7.4552,7.2955
2024/8/3 17:00,9340,0.0359,0.1281,6.3195,7.4345
2024/8/3 18:00,9340,0.0325,0.0000,4.0226,7.8692
2024/8/3 19:00,9340,0.1294,0.0674,4.7911,7.5456
2024/8/3 20:00,9340,0.0000,0.2499,4.3739,7.4276
2024/8/3 21:00,9340,0.1675,0.3598,4.8543,7.6596
2024/8/3 22:00,9340,0.1528,0.0968,7.0949,8.1468
2024/8/3 23:00,9340,0.3816,0.6396,8.8600,7.8361
2024/8/18 0:00,9340,0.3248,0.2370,3.2683,6.1726
2024/8/18 1:00,9340,0.6631,1.1454,9.7264,9.2340
2024/8/18 2:00,9340,0.7630,0.6612,16.2030,10.9596
2024/8/18 3:00,9340,0.5002,1.3650,0.6622,9.6640
2024/8/18 4:00,9340,0.0000,0.0000,7.7952,7.0652
2024/8/18 5:00,9340,0.9279,0.2362,7.4431,8.4120
2024/8/18 6:00,9340,0.0000,0.8500,11.6972,6.5611
2024/8/18 7:00,9340,0.0000,0.7550,14.0734,9.8364
2024/8/18 8:00,9340,0.0000,1.3356,8.7050,8.3800
2024/8/18 9:00,9340,0.4135,0.0468,5.6786,5.4374
2024/8/18 10:00,9340,0.0000,0.0569,0.0000,10.7351
2024/8/18 11:00,9340,0.2192,0.0000,5.2391,8.1963
2024/8/18 12:00,9340,0.0000,0.0852,0.0000,6.2230
2024/8/18 13:00,9340,0.7390,0.0000,5.9605,6.8600
2024/8/18 14:00,9340,0.2209,0.0000,6.8007,8.9582
2024/8/18 15:00,9340,0.0667,0.2005,6.4458,8.5645
2024/8/18 16:00,9340,0.0000,0.2196,10.1649,7.3811
2024/8/18 17:00,9340,0.0000,0.0000,5.9853,7.5072
2024/8/18 18:00,9340,0.0028,0.0000,3.6436,8.3075
2024/8/18 19:00,9340,0.1401,0.0029,4.9375,7.9814
2024/8/18 20:00,9340,0.0000,0.3278,3.6770,7.5252
2024/8/18 21:00,9340,0.2674,0.4619,5.4854,7.8789
2024/8/18 22:00,9340,0.4357,0.8067,8.2612,8.6444
2024/8/18 23:00,9340,0.6732,1.3906,14.6822,9.4640
2024/8/3 0:00,9348,0.0000,0.4030,0.0000,5.7437
2024/8/3 1:00,9348,0.2302,0.3897,0.1848,8.4941
2024/8/3 2:00,9348,0.0661,0.1530,3.3741,7.3278
2024/8/3 3:00,9348,0.0000,0.9353,0.0000,7.3772
2024/8/3 4:00,9348,0.0000,0.0000,0.5006,7.0935
2024/8/3 5:00,9348,0.6313,0.1102,4.7061,7.7450
2024/8/3 6:00,9348,0.2907,0.3576,4.2880,7.2420
2024/8/3 7:00,9348,0.0000,1.5050,5.7289,7.6892
2024/8/3 8:00,9348,0.0000,0.4342,2.4704,6.6575
2024/8/3 9:00,9348,0.0575,0.5843,0.0000,6.5968
2024/8/3 10:00,9348,0.0000,0.0841,0.0000,8.8321
2024/8/3 11:00,9348,0.0749,0.0252,2.7114,7.6457
2024/8/3 12:00,9348,0.0824,0.0000,1.3289,6.0920
2024/8/3 13:00,9348,0.0413,0.3388,5.9526,6.5284
2024/8/3 14:00,9348,0.1282,0.1002,3.2898,8.5492
2024/8/3 15:00,9348,0.1740,0.0000,2.9148,8.5994
2024/8/3 16:00,9348,0.0445,0.0000,2.9546,7.5306
2024/8/3 17:00,9348,0.0000,0.0000,1.6253,6.4863
2024/8/3 18:00,9348,0.0000,0.0000,2.3207,7.4670
2024/8/3 19:00,9348,0.0207,0.0950,3.4347,7.4055
2024/8/3 20:00,9348,0.0000,0.1926,3.9588,7.2664
2024/8/3 21:00,9348,0.1918,0.0955,2.8629,7.5396
2024/8/3 22:00,9348,0.1980,0.1023,5.3227,7.7204
2024/8/3 23:00,9348,0.4311,0.4027,7.2596,8.3568
2024/8/18 0:00,9348,0.0000,0.4298,0.0000,5.7746
2024/8/18 1:00,9348,0.2984,0.6570,0.0000,10.5539
2024/8/18 2:00,9348,0.0149,0.3561,5.5002,6.2598
2024/8/18 3:00,9348,0.1044,0.9820,0.0000,7.8306
2024/8/18 4:00,9348,0.0000,0.0000,0.9044,6.7576
2024/8/18 5:00,9348,1.0764,0.0000,6.3091,7.6453
2024/8/18 6:00,9348,0.2139,0.3997,4.2698,6.4497
2024/8/18 7:00,9348,0.0000,1.6665,7.0841,6.6526
2024/8/18 8:00,9348,0.0000,0.7744,4.9232,5.7906
2024/8/18 9:00,9348,0.1540,0.6651,0.0000,5.1852
2024/8/18 10:00,9348,0.0000,0.0102,0.0000,9.4948
2024/8/18 11:00,9348,0.0998,0.1176,0.4362,8.0957
2024/8/18 12:00,9348,0.0441,0.0000,0.1059,6.2124
2024/8/18 13:00,9348,0.0885,0.0000,3.1361,5.2729
2024/8/18 14:00,9348,0.2617,0.0000,4.1500,8.8511
2024/8/18 15:00,9348,0.1147,0.0000,3.7861,9.5207
2024/8/18 16:00,9348,0.0353,0.1367,4.6568,7.1320
2024/8/18 17:00,9348,0.0000,0.0000,0.7269,6.0686
2024/8/18 18:00,9348,0.0000,0.0000,2.4078,7.7479
2024/8/18 19:00,9348,0.0601,0.1786,2.6840,7.4853
2024/8/18 20:00,9348,0.0000,0.2068,2.8273,7.0456
2024/8/18 21:00,9348,0.2427,0.2969,1.9225,7.4175
2024/8/18 22:00,9348,0.4565,0.5657,5.6753,8.5358
2024/8/18 23:00,9348,0.5567,0.4142,9.2765,8.2954
2024/8/3 0:00,9351,1.7489,3.3217,41.9288,15.1382
2024/8/3 1:00,9351,1.9937,3.4790,27.9520,14.9448
2024/8/3 2:00,9351,1.2632,3.5996,33.6652,12.3821
2024/8/3 3:00,9351,1.8748,2.4392,27.0239,13.5912
2024/8/3 4:00,9351,1.5765,2.8757,32.4071,13.2591
2024/8/3 5:00,9351,1.2234,2.6796,26.7886,11.5194
2024/8/3 6:00,9351,1.2524,2.5984,24.9038,13.9612
2024/8/3 7:00,9351,1.3024,2.4069,22.8692,12.8855
2024/8/3 8:00,9351,0.8439,1.8676,25.2651,17.8279
2024/8/3 9:00,9351,1.9895,4.8371,37.2478,15.2036
2024/8/3 10:00,9351,2.3714,3.8771,31.0091,18.5330
2024/8/3 11:00,9351,0.8990,3.4679,28.4357,14.5753
2024/8/3 12:00,9351,1.5754,4.7261,48.6317,20.1748
2024/8/3 13:00,9351,2.5823,3.1880,44.9505,19.8754
2024/8/3 14:00,9351,1.8079,4.1421,53.2406,20.1554
2024/8/3 15:00,9351,2.1389,6.0840,40.3437,15.8679
2024/8/3 16:00,9351,1.2569,4.0891,31.8286,13.4971
2024/8/3 17:00,9351,1.1102,3.0472,24.8325,13.5026
2024/8/3 18:00,9351,1.2651,3.2917,22.8411,12.9346
2024/8/3 19:00,9351,0.9267,2.2601,17.7491,11.4615
2024/8/3 20:00,9351,0.7528,2.1778,18.0242,11.5263
2024/8/3 21:00,9351,1.4251,3.5719,29.5326,14.1954
2024/8/3 22:00,9351,1.7434,3.5469,28.5051,16.8866
2024/8/3 23:00,9351,1.7739,3.9111,21.1214,15.2409
2024/8/18 0:00,9351,1.4174,3.9089,33.5270,12.9724
2024/8/18 1:00,9351,2.1825,5.7061,39.1667,18.1821
2024/8/18 2:00,9351,1.0727,4.0284,28.1088,14.8231
2024/8/18 3:00,9351,2.0058,1.4540,22.1705,16.4134
2024/8/18 4:00,9351,1.7317,4.5148,28.2196,14.2773
2024/8/18 5:00,9351,1.5764,3.9105,23.5030,13.1890
2024/8/18 6:00,9351,1.2579,3.4729,25.6581,14.0181
2024/8/18 7:00,9351,2.1229,3.6238,33.8127,13.3568
2024/8/18 8:00,9351,1.8019,4.9994,16.8635,21.2177
2024/8/18 9:00,9351,3.0973,6.4920,34.6976,15.4621
2024/8/18 10:00,9351,2.5768,4.7354,26.9155,16.3349
2024/8/18 11:00,9351,0.8814,2.2814,23.9113,13.4755
2024/8/18 12:00,9351,2.6283,5.8565,48.9012,17.3475
2024/8/18 13:00,9351,3.2539,4.3594,49.4926,21.2114
2024/8/18 14:00,9351,2.2249,5.8555,48.8946,19.8054
2024/8/18 15:00,9351,2.2528,4.8031,41.6169,14.7474
2024/8/18 16:00,9351,1.3895,3.3570,26.8303,14.5695
2024/8/18 17:00,9351,1.4291,3.4850,21.4468,14.8492
2024/8/18 18:00,9351,1.3036,3.4956,19.6454,12.0136
2024/8/18 19:00,9351,1.1074,2.6529,19.2304,12.2407
2024/8/18 20:00,9351,1.0459,2.5663,16.7454,12.7758
2024/8/18 21:00,9351,1.4437,4.1267,33.0680,14.4704
2024/8/18 22:00,9351,2.1696,5.3642,34.6019,17.2569
2024/8/18 23:00,9351,1.9607,4.4632,22.6620,14.7733
2024/8/3 0:00,9354,0.8705,1.9325,26.9534,11.3015
2024/8/3 1:00,9354,1.3158,3.0278,32.9052,12.6505
2024/8/3 2:00,9354,1.2117,1.4660,25.8322,14.7088
2024/8/3 3:00,9354,1.3565,0.8859,30.4006,12.8163
2024/8/3 4:00,9354,1.3909,1.9466,34.1522,12.1301
2024/8/3 5:00,9354,1.3993,1.9545,25.6524,12.3390
2024/8/3 6:00,9354,0.9554,2.1576,32.4834,12.4887
2024/8/3 7:00,9354,1.4155,1.8897,34.9953,13.4094
2024/8/3 8:00,9354,1.0779,3.9385,29.3730,15.8304
2024/8/3 9:00,9354,2.1953,3.7015,38.2965,13.3298
2024/8/3 10:00,9354,2.4845,3.8828,32.4626,16.4854
2024/8/3 11:00,9354,0.6422,1.1385,20.3865,11.1258
2024/8/3 12:00,9354,2.4611,4.8820,36.6743,15.9790
2024/8/3 13:00,9354,1.9945,3.6883,34.7532,17.8704
